UniqueCount	AmbigCount
0	21511881
0	36595689
0	14564733
0	88539
0	182511
0	9567337
0	2730
0	2777
0	281
0	229
0	198
0	100
0	87
0	225
0	149
0	13
0	1578
0	8
0	41
0	3
0	19
0	268
0	58
0	461
0	169
0	72
0	19
0	1
0	0
0	532
0	0
0	2
0	24
0	119
0	757
0	1608
0	0
0	192
0	118
0	4253
0	276
0	1234
0	0
0	786
0	24
0	0
0	416
0	617
0	0
0	2303
0	8222
0	203
0	7
0	694
0	310
0	301
0	0
0	107
0	37
0	30
0	0
0	0
0	576
0	1346
0	1082
0	749
0	762
0	0
0	9
0	1594
0	3
0	62
0	0
0	17
0	0
0	753
0	951
0	12
0	165
0	1
0	60
0	42
0	37
0	2305
0	6
0	11516
0	481
0	809
0	551
0	0
0	223
0	171
0	6
0	0
0	0
0	8
0	0
0	400
0	45
0	4
0	4
0	3
0	0
0	143
0	239
0	105
0	29
0	50
0	140
0	48
0	93
0	1
0	0
0	1416
0	0
0	288
0	325
0	1605
0	73
0	134
0	0
0	80
0	1
0	0
0	0
0	232
0	604
0	574
0	1
0	12800
0	16
0	1
0	0
0	92
0	0
0	866
0	879
0	39
0	58
0	149
0	1
0	176
0	0
0	1
0	3178
0	15
0	18
0	0
0	1
0	62
0	0
0	0
0	0
0	3
0	8
0	5236
0	0
0	1
0	1151
0	3
0	1048
0	0
0	168
0	5886
0	47
0	3
0	202
0	377
0	2
0	0
0	0
0	0
0	32
0	10
0	0
0	3205
0	20
0	1
0	770
0	0
0	3272
0	2453
0	0
0	373
0	5075
0	6
0	81
0	217
0	4
0	214
0	0
0	8
0	0
0	0
0	2
0	0
0	293
0	2384
0	7
0	762
0	1
0	0
0	0
0	16
0	0
0	2751
0	1208
0	35
0	2
0	323
0	461
0	253
0	2
0	2
0	1478
0	99
0	2
0	1018
0	0
0	35
0	53
0	28
0	0
0	0
0	199
0	10
0	5
0	123
0	10
0	65
0	453
0	183
0	0
0	1495
0	0
0	1265
0	14
0	3
0	332
0	786
0	667
0	997
0	0
0	107
0	56
0	28
0	0
0	123
0	107
0	76
0	562
0	3
0	0
0	229
0	0
0	1
0	1
0	0
0	1
0	3427
0	1359
0	119
0	20
0	1230
0	2
0	8
0	6084
0	3
0	0
0	1
0	0
0	1
0	86
0	0
0	215
0	3
0	25
0	429
0	0
0	14
0	0
0	0
0	25
0	5
0	26
0	0
0	2
0	62
0	205
0	131
0	0
0	221
0	43
0	0
0	0
0	323
0	98
0	0
0	43
0	11855
0	216
0	663
0	0
0	4724
0	4
0	131
0	3
0	171
0	2
0	26
0	0
0	566
0	0
0	1
0	134
0	700
0	234
0	23
0	964
0	8
0	8
0	808
0	3154
0	9
0	14
0	1
0	339
0	76
