UniqueCount	AmbigCount
0	17915516
0	34816043
0	14683844
0	62346
0	136160
0	9634990
0	1782
0	2510
0	222
0	203
0	160
0	110
0	53
0	152
0	162
0	20
0	324
0	0
0	115
0	0
0	34
0	930
0	11
0	281
0	186
0	58
0	480
0	0
0	0
0	61
0	0
0	2
0	5
0	35
0	974
0	338
0	0
0	2831
0	364
0	3669
0	218
0	1709
0	0
0	1287
0	5
0	0
0	56
0	967
0	0
0	3091
0	3248
0	220
0	10
0	356
0	344
0	210
0	0
0	218
0	18
0	29
0	0
0	0
0	587
0	1398
0	588
0	452
0	806
0	0
0	2
0	2734
0	0
0	36
0	2
0	177
0	0
0	3802
0	831
0	5
0	403
0	7
0	155
0	42
0	28
0	1018
0	1
0	5424
0	437
0	451
0	2289
0	0
0	55
0	214
0	6
0	1
0	0
0	44
0	0
0	496
0	6
0	2
0	5
0	1
0	1
0	2114
0	399
0	28
0	8
0	27
0	49
0	37
0	368
0	0
0	0
0	1843
0	0
0	278
0	239
0	1786
0	49
0	1110
0	1
0	70
0	0
0	0
0	0
0	561
0	877
0	302
0	0
0	5456
0	64
0	0
0	0
0	126
0	0
0	1211
0	1007
0	7
0	47
0	261
0	2
0	111
0	0
0	1
0	219
0	6
0	22
0	0
0	1
0	23
0	0
0	0
0	0
0	0
0	5
0	6058
0	0
0	2
0	648
0	4
0	813
0	0
0	132
0	8197
0	7
0	29
0	448
0	266
0	0
0	0
0	0
0	0
0	21
0	9
0	0
0	4061
0	12
0	0
0	3584
0	0
0	1037
0	3121
0	0
0	246
0	2902
0	4
0	7
0	306
0	9
0	126
0	0
0	8
0	0
0	0
0	1
0	0
0	423
0	2061
0	11
0	1365
0	0
0	0
0	0
0	4
0	0
0	1527
0	800
0	1459
0	1
0	283
0	527
0	167
0	0
0	1
0	24
0	105
0	3
0	326
0	0
0	2
0	16
0	16
0	0
0	0
0	169
0	2
0	13
0	235
0	23
0	81
0	717
0	328
0	0
0	1958
0	0
0	202
0	3
0	5
0	341
0	484
0	415
0	1809
0	2
0	93
0	38
0	37
0	0
0	161
0	97
0	321
0	62
0	0
0	0
0	17
0	0
0	2
0	0
0	0
0	0
0	2367
0	447
0	77
0	1249
0	1028
0	6
0	418
0	2162
0	13
0	21
0	7
0	0
0	0
0	193
0	0
0	96
0	81
0	73
0	458
0	0
0	9
0	0
0	0
0	4
0	4
0	23
0	0
0	21
0	69
0	317
0	58
0	0
0	40
0	60
0	0
0	0
0	58
0	48
0	0
0	1
0	4416
0	497
0	1125
0	0
0	338
0	1
0	103
0	2
0	116
0	0
0	55
0	0
0	139
0	0
0	0
0	181
0	503
0	684
0	1
0	164
0	3
0	8
0	548
0	5581
0	6
0	6
0	0
0	111
0	36
0	0
0	2999
0	1
0	195
0	0
0	15
0	0
0	115
0	0
0	367
0	1
0	0
0	144
0	75
0	0
0	1
0	22
0	13
0	0
0	8
0	1424
0	9
0	6216
0	215
0	42
0	1
0	298
0	32
0	311
0	323
0	46
0	451
0	635
0	0
0	0
0	1870
0	307
0	0
0	1
0	4
0	3741
0	12
0	0
0	5757
0	0
0	2
0	58
0	250
0	394
0	258
0	0
0	2206
0	1
0	0
0	5687
0	57
0	26
0	0
0	40
0	159
0	0
0	16
0	1
0	1
0	1
0	0
0	1
0	0
0	56
0	0
0	158
0	0
0	1
0	254
0	0
0	7
0	107
0	3238
0	103
0	0
0	88
0	0
0	11
0	0
0	111
0	0
0	4812
0	93
0	1174
0	45
0	666
0	47
0	11
0	137
0	24
0	392
0	42
0	49
0	86
0	0
0	6
0	6
