UniqueCount	AmbigCount
0	16719081
0	32302073
0	13769954
0	55587
0	129626
0	8970565
0	1904
0	1913
0	264
0	224
0	154
0	91
0	65
0	161
0	146
0	14
0	181
0	1
0	89
0	1
0	22
0	408
0	42
0	512
0	171
0	49
0	549
0	1
0	2
0	83
0	0
0	3
0	0
0	33
0	1032
0	202
0	0
0	8189
0	382
0	2867
0	216
0	1645
0	0
0	1644
0	6
0	0
0	28
0	986
0	0
0	2098
0	2471
0	170
0	14
0	453
0	318
0	294
0	1
0	138
0	18
0	30
0	0
0	0
0	328
0	867
0	414
0	534
0	1044
0	2
0	6
0	1229
0	1
0	84
0	1
0	85
0	0
0	3201
0	830
0	4
0	325
0	9
0	156
0	43
0	19
0	1148
0	0
0	5950
0	418
0	420
0	2107
0	0
0	154
0	279
0	10
0	0
0	0
0	31
0	0
0	537
0	1
0	4
0	6
0	4
0	1
0	1923
0	238
0	17
0	7
0	23
0	29
0	31
0	809
0	0
0	0
0	1798
0	0
0	231
0	227
0	1070
0	29
0	1122
0	0
0	78
0	0
0	0
0	0
0	597
0	669
0	317
0	0
0	4313
0	71
0	0
0	0
0	65
0	0
0	1705
0	2106
0	1
0	24
0	260
0	4
0	223
0	0
0	0
0	147
0	2
0	17
0	0
0	3
0	27
0	0
0	1
0	0
0	1
0	5
0	5221
0	0
0	1
0	493
0	2
0	664
0	0
0	84
0	6629
0	7
0	10
0	471
0	222
0	1
0	0
0	0
0	0
0	27
0	10
0	0
0	3648
0	15
0	0
0	3726
0	0
0	1352
0	3911
0	0
0	186
0	1733
0	14
0	3
0	241
0	10
0	160
0	0
0	31
0	0
0	0
0	2
0	0
0	444
0	1310
0	8
0	967
0	0
0	0
0	0
0	3
0	0
0	1116
0	544
0	704
0	1
0	258
0	540
0	157
0	0
0	1
0	2
0	109
0	1
0	169
0	0
0	8
0	24
0	8
0	0
0	0
0	183
0	0
0	18
0	278
0	15
0	82
0	580
0	252
0	0
0	2100
0	0
0	170
0	4
0	18
0	331
0	508
0	372
0	1533
0	1
0	88
0	22
0	44
0	0
0	128
0	75
0	676
0	94
0	3
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	2724
0	312
0	105
0	1331
0	656
0	7
0	618
0	1022
0	22
0	33
0	2
0	0
0	0
0	440
0	0
0	152
0	83
0	56
0	416
0	0
0	12
0	0
0	0
0	12
0	0
0	23
0	0
0	23
0	57
0	234
0	37
0	0
0	49
0	79
0	0
0	0
0	23
0	48
0	0
0	0
0	3103
0	504
0	1316
0	0
0	238
0	0
0	219
0	0
0	75
0	3
0	36
0	0
0	183
0	0
0	0
0	160
0	576
0	608
0	3
0	284
0	4
0	12
0	539
0	4949
0	5
0	5
0	1
0	120
0	57
0	0
0	2035
0	0
0	96
0	0
0	5
0	2
0	164
0	0
0	432
0	1
0	0
0	59
0	65
0	1
0	0
0	12
0	4
0	0
0	7
0	1350
0	12
0	5982
0	295
0	40
0	3
0	214
0	19
0	759
0	300
0	73
0	436
0	421
0	0
0	0
0	1001
0	116
0	0
0	2
0	5
0	3690
0	21
0	0
0	5939
0	0
0	0
0	57
0	210
0	535
0	287
0	1
0	2150
0	1
0	0
0	6409
0	43
0	8
0	0
0	48
0	215
0	0
0	9
0	0
0	0
0	6
0	0
0	0
0	0
0	20
0	0
0	135
0	0
0	1
0	201
0	0
0	8
0	38
0	4058
0	68
0	0
0	113
0	0
0	8
0	0
0	65
0	0
0	4732
0	131
0	915
0	72
0	671
0	25
0	20
0	83
0	29
0	293
0	44
0	80
0	78
0	0
0	6
0	2
0	3
0	3878
0	49
0	13
0	0
0	25
0	47
0	18
0	43
0	32
0	0
0	11
0	1
