UniqueCount	AmbigCount
0	18199624
0	35589279
0	15134516
0	74675
0	149374
0	9800195
0	1767
0	2182
0	215
0	183
0	138
0	100
0	63
0	139
0	149
0	13
0	271
0	0
0	110
0	2
0	27
0	787
0	14
0	342
0	209
0	57
0	476
0	1
0	0
0	62
0	0
0	7
0	6
0	29
0	1111
0	237
0	0
0	6187
0	349
0	3247
0	208
0	2050
0	0
0	1478
0	6
0	0
0	32
0	1036
0	0
0	2720
0	3131
0	218
0	8
0	431
0	383
0	246
0	0
0	175
0	12
0	17
0	0
0	0
0	464
0	1326
0	421
0	456
0	952
0	0
0	3
0	1929
0	3
0	56
0	0
0	74
0	0
0	4692
0	794
0	2
0	379
0	7
0	190
0	48
0	20
0	1032
0	0
0	5918
0	418
0	373
0	2402
0	0
0	65
0	221
0	8
0	0
0	1
0	40
0	0
0	464
0	5
0	1
0	5
0	1
0	1
0	2248
0	312
0	19
0	9
0	34
0	50
0	26
0	664
0	0
0	0
0	2121
0	0
0	250
0	200
0	1745
0	44
0	1234
0	1
0	80
0	0
0	0
0	0
0	718
0	767
0	287
0	0
0	5358
0	69
0	0
0	0
0	95
0	0
0	1879
0	1382
0	6
0	32
0	277
0	4
0	151
0	0
0	0
0	175
0	5
0	28
0	0
0	4
0	28
0	0
0	1
0	0
0	0
0	8
0	5771
0	0
0	1
0	659
0	2
0	910
0	0
0	88
0	7766
0	12
0	18
0	485
0	282
0	1
0	0
0	0
0	0
0	21
0	9
0	0
0	4579
0	20
0	0
0	4139
0	0
0	1168
0	3861
0	0
0	220
0	2413
0	3
0	4
0	277
0	4
0	143
0	0
0	12
0	0
0	0
0	2
0	0
0	457
0	1796
0	9
0	1186
0	0
0	0
0	0
0	6
0	0
0	1521
0	688
0	1118
0	1
0	276
0	526
0	169
0	0
0	0
0	1
0	93
0	4
0	225
0	0
0	6
0	30
0	15
0	0
0	0
0	249
0	0
0	13
0	313
0	12
0	100
0	636
0	329
0	0
0	2064
0	0
0	153
0	2
0	7
0	395
0	604
0	322
0	2167
0	0
0	71
0	40
0	37
0	1
0	138
0	103
0	346
0	54
0	3
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	2624
0	466
0	85
0	1110
0	861
0	5
0	623
0	1374
0	19
0	29
0	5
0	0
0	0
0	216
0	0
0	120
0	84
0	80
0	393
0	0
0	5
0	0
0	0
0	9
0	1
0	20
0	0
0	26
0	72
0	314
0	53
0	0
0	17
0	58
0	0
0	0
0	38
0	33
0	0
0	0
0	3773
0	575
0	1328
0	0
0	274
0	0
0	76
0	1
0	118
0	0
0	60
0	0
0	119
0	0
0	1
0	184
0	637
0	587
0	7
0	212
0	2
0	15
0	635
0	5861
0	12
0	5
0	1
0	144
0	54
0	0
0	3025
0	1
0	127
0	0
0	10
0	0
0	126
0	0
0	464
0	3
0	0
0	98
0	79
0	0
0	1
0	12
0	3
0	0
0	4
0	1509
0	13
0	6037
0	245
0	44
0	0
0	233
0	40
0	242
0	226
0	72
0	481
0	476
0	0
0	0
0	1668
0	244
0	0
0	2
0	6
0	3958
0	18
0	0
0	6163
0	0
0	0
0	36
0	253
0	415
0	286
0	1
0	2141
0	0
0	0
0	6694
0	71
0	15
0	0
0	30
0	186
0	0
0	11
0	1
0	0
0	2
0	0
0	1
0	0
0	28
0	0
0	168
0	0
0	0
0	213
0	0
0	6
0	78
0	3855
0	88
0	0
0	120
0	0
0	4
0	0
0	64
0	0
0	5069
0	107
0	1159
0	52
0	770
0	27
0	13
0	77
0	34
0	359
0	44
0	62
0	96
0	0
0	6
0	1
0	9
0	3979
0	56
0	14
0	1
0	34
0	38
0	25
0	44
0	30
0	0
0	13
0	2
0	345
0	162
0	222
0	26
0	1334
0	33
0	111
0	1348
0	1097
0	5
0	874
0	209
0	30
0	5599
0	0
0	9799
0	0
0	5
0	532
0	200
0	34
0	168
0	1787
0	208
0	21
0	2090
0	0
0	0
0	72
0	4
0	0
0	1
0	0
0	280
0	123
0	195
0	12905
0	94
0	13
0	285
0	2
0	0
0	0
0	1
0	1862
0	3
0	533
0	64
0	24
0	0
0	24
0	1
0	2
0	152
0	58
0	1
0	1
0	0
0	35
0	217
0	59
0	881
0	1
0	88
0	1667
0	1
0	243
0	0
0	0
0	182
0	109
0	7
0	7
0	24
0	104
0	2043
0	11
0	1
0	0
0	12
0	3419
0	41
0	1100
0	8
0	0
0	165
0	0
0	551
0	355
0	1385
0	90
0	51
0	382
0	210
0	3569
0	1345
0	4147
0	7
0	7
0	1869
0	0
0	0
0	174
0	1122
0	76
0	155
0	502
0	363
0	264
0	0
0	41
0	53
0	18209
0	0
0	472
0	17
0	49
0	1
0	0
0	40
0	4
0	9
0	3360
0	122
0	0
0	0
0	23
0	4
0	5
0	1
0	5
0	0
0	0
0	17
0	121
0	43
0	6681
0	0
0	0
0	55
0	0
0	28
0	12
0	3
0	34442
0	0
0	0
0	0
0	129
0	0
0	7
0	225
0	0
0	0
0	100
0	83
0	111
0	1
0	0
0	35
0	0
0	0
0	177
0	0
0	0
0	0
0	1
0	140
0	0
0	28
0	0
0	764
0	0
0	6042
0	0
0	192
0	193
0	253
0	6
0	299
0	2263
0	2
0	1100
0	347
0	107
0	17
0	2717
0	205
0	13
0	3534
0	6091
0	14
0	3446
0	0
0	1
0	1078
0	0
0	0
0	6
0	15
0	283
0	81
0	267
0	0
0	2
0	2
0	0
0	114
0	1
0	1511
0	1552
0	15
0	0
0	2701
0	140
0	0
0	53
0	0
0	785
0	1
0	3
0	0
0	1508
0	135
0	5
0	1772
0	279
0	2825
0	1
0	1
0	180
0	1708
0	75
0	4
0	0
0	33784
0	375
0	139
0	251
0	152
0	87
0	0
0	928
0	1190
0	200
0	6
0	0
0	0
0	427
0	21
0	1563
0	0
0	1579
0	56
0	38
0	2
0	0
0	8
0	138
0	333
0	62
0	3
0	1258
0	57
0	17
0	177
0	20
0	0
0	1000
0	11
0	0
0	1
0	0
0	12
0	0
0	140
0	30
0	0
0	27
0	22
0	383
0	256
0	13
0	5787
0	122
0	732
0	0
0	296
0	135
0	1
0	29
0	1
0	834
0	905
0	16
0	185
0	4
0	0
0	52
0	1060
0	2406
0	129
0	1366
0	0
0	2763
0	45
0	4852
0	0
0	265
0	0
0	45
0	47
0	1
0	175
0	108
0	148
0	0
0	826
0	0
0	0
0	361
0	11
0	382
0	94
0	930
0	0
0	349
0	254
0	6
0	146
0	0
0	0
0	1
0	0
0	69
0	4718
0	279
0	220
0	2628
0	883
0	6
0	0
0	15
0	0
0	979
0	1
0	3
0	9
0	0
0	6
0	6
0	337
0	15
0	761
0	1329
0	57
0	829
0	227
0	6553
0	423
0	89
0	126
0	3
0	46
0	4
0	82
0	0
0	14
0	336
0	200
0	0
0	1061
0	1192
0	0
0	25
0	8
0	3
0	48
0	2
0	0
0	3
0	0
0	81
0	366
0	207
0	556
0	6069
0	154
0	265
0	1906
0	264
0	0
0	0
0	8
0	50
0	8
0	142
0	0
0	1
0	1
0	0
0	0
0	48
0	0
0	0
0	6440
0	4732
0	252
0	2
0	424
0	0
0	1828
0	912
0	2
0	37
0	0
0	225
0	11
0	543
0	308
0	352
0	0
0	0
0	9
0	0
0	86
0	24
0	61
0	316
0	199
0	193
0	76
0	7248
0	888
0	73
0	0
0	83
0	124
0	2
0	1
0	580
0	106
0	26
0	341
0	0
0	17
0	191
0	0
0	2598
0	211
0	448
0	8
0	0
0	176
0	0
0	334
0	1041
0	15
0	25
0	2794
0	26
0	97
0	2
0	2
0	12
0	2068
0	2248
0	0
0	807
0	0
0	1
0	2944
0	4
0	44
0	16
0	1
0	240
0	0
0	304
0	39
0	0
0	0
0	32
0	9
0	119
0	157
0	0
0	1213
0	7
0	582
0	290
0	180
0	133
0	2
0	8
0	9
0	0
0	828
0	0
0	459
0	136
0	0
0	1084
0	8480
0	337
0	55
0	935
0	171
0	1
0	93
0	0
0	416
0	82
0	163
0	0
0	6
0	50
0	0
0	0
0	710
0	0
0	0
0	1
0	6
0	151
0	0
0	0
0	114
0	180
0	259
0	0
0	8
0	54
0	28
0	0
0	89
0	0
0	965
0	27040
0	5
0	2329
0	12
0	0
