UniqueCount	AmbigCount
0	22262332
0	40245558
0	15987622
0	67643
0	163204
0	10588308
0	2486
0	2429
0	313
0	283
0	224
0	125
0	72
0	198
0	254
0	22
0	830
0	1
0	184
0	1
0	38
0	1211
0	55
0	348
0	278
0	78
0	211
0	0
0	0
0	384
0	0
0	5
0	10
0	73
0	902
0	423
0	0
0	631
0	320
0	4237
0	316
0	1431
0	0
0	914
0	43
0	1
0	215
0	981
0	0
0	4287
0	5488
0	255
0	8
0	336
0	425
0	271
0	1
0	217
0	6
0	37
0	0
0	0
0	940
0	1811
0	521
0	556
0	996
0	0
0	3
0	3864
0	0
0	66
0	1
0	26
0	0
0	1466
0	986
0	5
0	519
0	9
0	90
0	44
0	27
0	1473
0	7
0	8759
0	476
0	720
0	2010
0	0
0	218
0	294
0	13
0	0
0	0
0	50
0	0
0	641
0	48
0	1
0	4
0	0
0	2
0	903
0	458
0	56
0	18
0	53
0	83
0	50
0	185
0	0
0	0
0	1871
0	0
0	388
0	393
0	2027
0	42
0	966
0	5
0	82
0	0
0	0
0	0
0	333
0	937
0	482
0	0
0	7574
0	74
0	0
0	0
0	192
0	1
0	1111
0	1024
0	10
0	162
0	193
0	3
0	142
0	0
0	0
0	891
0	11
0	37
0	0
0	4
0	35
0	0
0	0
0	0
0	0
0	10
0	8268
0	0
0	0
0	771
0	5
0	805
0	0
0	192
0	7936
0	6
0	21
0	502
0	453
0	0
0	0
0	0
0	0
0	33
0	8
0	0
0	3768
0	26
0	0
0	2718
0	0
0	2185
0	2398
0	0
0	391
0	4744
0	8
0	38
0	433
0	13
0	227
0	0
0	11
0	0
0	0
0	2
0	0
0	414
0	4199
0	16
0	1056
0	0
0	0
0	1
0	9
0	0
0	1716
0	833
0	785
0	3
0	396
0	580
0	230
0	1
0	5
0	838
0	120
0	6
0	415
0	0
0	14
0	34
0	34
0	0
0	0
0	178
0	3
0	15
0	272
0	25
0	105
0	828
0	359
0	0
0	1917
0	0
0	511
0	4
0	12
0	440
0	706
0	656
0	1771
0	7
0	201
0	68
0	59
0	0
0	170
0	92
0	481
0	204
0	2
0	0
0	98
0	0
0	2
0	1
0	0
0	0
0	2228
0	595
0	117
0	1825
0	1307
0	3
0	264
0	5602
0	15
0	33
0	10
0	0
0	0
0	221
0	0
0	152
0	62
0	64
0	578
0	0
0	8
0	0
0	0
0	9
0	4
0	27
0	0
0	59
0	104
0	326
0	94
0	0
0	59
0	70
0	0
0	0
0	96
0	84
0	0
0	215
0	8912
0	568
0	1082
0	0
0	1292
0	0
0	164
0	0
0	178
0	1
0	75
0	0
0	200
0	0
0	0
0	262
0	630
0	784
0	11
0	238
0	5
0	10
0	689
0	5702
0	9
0	8
0	1
0	208
0	54
0	0
0	2611
0	11
0	278
0	0
0	15
0	1
0	153
0	0
0	644
0	3
0	0
0	568
0	160
0	8
0	4
0	32
0	12
0	0
0	27
0	1470
0	17
0	3280
0	170
0	79
0	1
0	402
0	222
0	953
0	480
0	111
0	359
0	777
0	0
0	2
0	3275
0	732
0	0
0	0
0	15
0	4623
0	45
0	0
0	8219
0	0
0	1
0	145
0	193
0	857
0	313
0	2
0	3121
0	1
0	0
0	5141
0	61
0	242
0	0
0	80
0	230
0	0
0	6
0	3
0	0
0	7
0	0
0	0
0	0
0	72
0	0
0	102
0	0
0	0
0	275
0	0
0	21
0	107
0	3166
0	222
0	0
0	99
0	0
0	4
0	0
0	148
0	0
0	5585
0	143
0	1385
0	88
0	768
0	77
0	11
0	43
0	28
0	201
0	57
0	62
0	100
0	0
0	8
0	79
0	13
0	3836
0	140
0	39
0	0
0	22
0	54
0	30
0	71
0	48
0	0
0	26
0	8
0	562
0	432
0	217
0	129
0	970
0	55
0	197
0	391
0	905
0	4
0	1027
0	309
0	41
0	10945
0	0
0	4493
0	0
0	13
0	611
0	142
0	67
0	275
0	1378
0	357
0	46
0	2951
0	1
0	0
0	133
0	4
0	0
0	0
0	0
0	449
0	118
0	246
0	4372
0	67
0	47
0	51
0	18
0	0
0	6
0	69
0	1650
0	0
0	443
0	70
0	37
0	0
0	47
0	1
0	1
0	459
0	39
0	1
0	4
0	0
0	47
0	281
0	65
0	535
0	1
0	176
0	1642
0	6
0	144
0	0
0	0
0	255
0	228
0	3
0	12
0	53
0	221
0	628
0	19
0	1
0	0
0	21
0	3143
0	85
0	1147
0	6
0	0
0	121
0	0
0	458
0	312
0	114
0	209
0	36
0	200
0	277
0	2819
0	1837
0	5008
0	20
0	5
0	1641
0	0
0	0
0	362
0	1836
0	339
0	113
0	183
0	656
0	333
0	1
0	58
0	85
0	18108
0	1
0	374
0	7
0	110
0	1
0	0
0	45
0	1
0	15
0	2010
0	131
0	0
0	0
0	32
0	3
0	7
0	2
0	48
0	0
0	3
0	9
0	266
0	59
0	8091
0	0
0	0
0	43
0	0
0	40
0	21
0	4
0	34420
0	0
0	1
0	0
0	194
0	4
0	5
0	267
0	1
0	0
0	88
0	111
0	169
0	0
0	1
0	32
0	0
0	3
0	188
0	0
0	368
0	0
0	0
0	216
0	0
0	35
0	0
0	814
0	0
0	3777
0	6
0	298
0	207
0	189
0	14
0	169
0	238
0	1
0	1696
0	661
0	236
0	21
0	4352
0	324
0	4
0	4128
0	8469
0	14
0	3425
0	6
0	5
0	731
0	0
0	0
0	19
0	451
0	270
0	146
0	273
0	1
0	1
0	3
0	0
0	72
0	10
0	1168
0	2097
0	19
0	0
0	2990
0	142
0	0
0	80
0	5
0	434
0	1
0	3
0	0
0	1806
0	123
0	5
0	840
0	143
0	1960
0	0
0	0
0	319
0	2232
0	106
0	4
0	0
0	32315
0	177
0	237
0	263
0	396
0	123
0	3
0	2199
0	2419
0	259
0	57
0	0
0	0
0	650
0	50
0	1819
0	0
0	1356
0	47
0	58
0	2
0	0
0	40
0	61
0	371
0	56
0	0
0	3292
0	59
0	38
0	258
0	63
0	10
0	944
0	26
0	0
0	0
0	0
0	25
0	0
0	379
0	33
0	0
0	59
0	49
0	547
0	320
0	22
0	8616
0	62
0	839
0	2
0	474
0	149
0	19
0	29
0	1
0	1021
0	1662
0	22
0	231
0	3
0	1
0	68
0	2173
0	1042
0	405
0	2794
0	0
0	4142
0	29
0	6294
0	0
0	536
0	0
0	127
0	71
0	11
0	138
0	101
0	214
0	4
0	3337
0	0
0	0
0	638
0	20
0	244
0	213
0	859
0	0
0	388
0	373
0	17
0	439
0	0
0	6
0	3
0	1
0	165
0	4174
0	361
0	152
0	2242
0	562
0	42
0	2
0	56
0	0
0	313
0	2
0	4
0	8
0	0
0	5
0	0
0	552
0	24
0	406
0	1584
0	156
0	1697
0	1999
0	3801
0	1062
0	118
0	144
0	0
0	92
0	6
0	130
0	1
0	10
0	225
0	311
0	3
0	1471
0	1793
0	1
0	39
0	20
0	7
0	48
0	2
0	9
0	10
0	0
0	448
0	499
0	471
0	336
0	5750
0	161
0	411
0	2223
0	317
0	0
0	0
0	42
0	112
0	11
0	141
0	0
0	2
0	41
0	0
0	0
0	112
0	0
0	1
0	4456
0	4271
0	739
0	3
0	281
0	0
0	3309
0	1882
0	3
0	38
0	1
0	194
0	20
0	497
0	115
0	433
0	0
0	0
0	13
0	0
0	251
