UniqueCount	AmbigCount
0	16081306
0	31425818
0	13081393
0	54983
0	118754
0	8686452
0	1654
0	2243
0	210
0	202
0	141
0	93
0	47
0	138
0	165
0	15
0	281
0	0
0	94
0	1
0	22
0	1022
0	6
0	282
0	178
0	67
0	415
0	0
0	1
0	73
0	0
0	4
0	2
0	24
0	983
0	207
0	0
0	2651
0	344
0	3312
0	198
0	1516
0	0
0	1216
0	10
0	1
0	42
0	833
0	0
0	2894
0	2918
0	161
0	7
0	307
0	284
0	186
0	1
0	175
0	9
0	13
0	0
0	0
0	525
0	1186
0	465
0	415
0	687
0	0
0	0
0	2445
0	2
0	40
0	0
0	85
0	0
0	3299
0	724
0	4
0	324
0	12
0	124
0	40
0	17
0	913
0	1
0	4808
0	358
0	357
0	2094
0	0
0	55
0	179
0	8
0	0
0	0
0	49
0	0
0	423
0	2
0	0
0	9
0	2
0	0
0	1979
0	328
0	14
0	11
0	31
0	38
0	17
0	335
0	0
0	0
0	1584
0	0
0	240
0	237
0	1570
0	51
0	1131
0	0
0	71
0	0
0	0
0	0
0	505
0	801
0	243
0	0
0	4472
0	91
0	0
0	0
0	121
0	0
0	1138
0	1027
0	1
0	25
0	260
0	3
0	83
0	0
0	0
0	147
0	3
0	36
0	0
0	0
0	30
0	0
0	0
0	0
0	1
0	8
0	5604
0	0
0	1
0	574
0	2
0	784
0	0
0	102
0	7108
0	5
0	15
0	371
0	219
0	0
0	0
0	0
0	0
0	21
0	6
0	0
0	3506
0	11
0	0
0	3448
0	0
0	943
0	3008
0	0
0	244
0	2658
0	2
0	6
0	240
0	14
0	116
0	0
0	7
0	0
0	0
0	0
0	0
0	369
0	1907
0	16
0	1372
0	0
0	0
0	0
0	8
0	1
0	1429
0	627
0	1430
0	0
0	238
0	491
0	131
0	1
0	2
0	24
0	87
0	1
0	260
0	0
0	4
0	15
0	20
0	0
0	0
0	160
0	2
0	13
0	196
0	20
0	77
0	611
0	307
0	0
0	1777
0	0
0	156
0	2
0	7
0	327
0	436
0	376
0	1700
0	0
0	55
0	41
0	27
0	0
0	110
0	74
0	270
0	41
0	1
0	1
0	16
0	0
0	1
0	0
0	0
0	0
0	2103
0	349
0	70
0	1212
0	945
0	5
0	413
0	1766
0	9
0	23
0	9
0	0
0	0
0	158
0	0
0	74
0	60
0	56
0	407
0	0
0	3
0	0
0	0
0	4
0	3
0	13
0	0
0	37
0	50
0	277
0	71
0	0
0	24
0	54
0	0
0	0
0	21
0	35
0	0
0	0
0	3814
0	475
0	1108
0	0
0	197
0	1
0	65
0	0
0	116
0	1
0	51
0	0
0	77
0	0
0	1
0	185
0	433
0	698
0	4
0	133
0	7
0	7
0	533
0	5128
0	12
0	5
0	0
0	100
0	47
0	0
0	2865
0	0
0	140
0	0
0	9
0	2
0	102
0	0
0	331
0	0
0	0
0	114
0	53
0	0
0	0
0	39
0	7
0	0
0	6
0	1306
0	7
0	6010
0	184
0	48
0	3
0	241
0	34
0	295
0	259
0	45
0	473
0	450
0	0
0	0
0	1629
0	343
0	0
0	0
0	6
0	3608
0	21
0	0
0	5094
0	0
0	1
0	42
0	205
0	361
0	251
0	1
0	2026
0	0
0	0
0	5181
0	59
0	31
0	0
0	39
0	133
0	0
0	10
0	0
0	0
0	2
0	0
0	0
0	0
0	28
0	0
0	142
0	0
0	4
0	213
0	0
0	7
0	99
0	2776
0	99
0	0
0	92
0	0
0	6
0	0
0	129
0	0
0	3965
0	90
0	986
0	30
0	646
0	40
0	13
0	136
0	31
0	409
0	32
0	47
0	78
0	0
0	6
0	5
0	2
0	3356
0	71
0	12
0	1
0	18
0	23
0	22
0	39
0	10
0	0
0	16
0	0
0	249
0	160
0	216
0	39
0	991
0	33
0	72
0	789
0	895
0	2
0	750
0	213
0	34
0	5458
0	0
0	9452
0	0
0	3
0	436
0	133
0	18
0	150
0	1473
0	175
0	22
0	1822
0	0
0	0
0	55
0	1
0	0
0	3
0	0
0	307
0	123
0	192
0	9213
0	66
0	15
0	150
0	6
0	0
0	1
0	4
0	1622
0	2
0	480
0	33
0	28
0	0
0	27
0	1
0	3
0	137
0	39
0	0
0	2
0	0
0	32
0	208
0	63
0	698
0	0
0	98
0	1331
0	1
0	199
0	0
0	0
0	140
0	110
0	7
0	6
0	24
0	96
0	1061
0	18
0	1
0	0
0	5
0	3153
0	42
0	896
0	4
0	0
0	126
0	0
0	447
0	283
0	997
0	95
0	36
0	353
0	199
0	2570
0	1417
0	4290
0	5
0	9
0	1614
0	1
0	0
0	182
0	1189
0	37
0	142
0	358
0	238
0	217
0	0
0	43
0	31
0	17439
0	2
0	389
0	12
0	75
0	0
0	0
0	41
0	3
0	7
0	2966
0	97
0	0
0	0
0	23
0	4
0	3
0	0
0	14
0	0
0	2
0	16
0	142
0	42
0	5632
0	0
0	0
0	58
0	0
0	37
0	12
0	1
0	29797
0	0
0	2
0	0
0	131
0	0
0	4
0	178
0	0
0	1
0	70
0	75
0	75
0	0
0	1
0	23
0	0
0	1
0	130
0	0
0	14
0	0
0	2
0	154
0	0
0	35
0	0
0	636
0	0
0	4928
0	0
0	206
0	154
0	214
0	1
0	154
0	820
