UniqueCount	AmbigCount
0	23524682
0	42803442
0	17184648
0	77929
0	177559
0	11412986
0	2681
0	2905
0	382
0	313
0	263
0	159
0	88
0	246
0	294
0	22
0	956
0	2
0	169
0	1
0	35
0	1260
0	65
0	406
0	334
0	91
0	233
0	0
0	1
0	425
0	0
0	7
0	9
0	80
0	1088
0	426
0	0
0	716
0	358
0	4542
0	397
0	1508
0	0
0	1027
0	46
0	0
0	240
0	1033
0	0
0	4863
0	5806
0	239
0	10
0	374
0	478
0	260
0	0
0	234
0	5
0	45
0	0
0	0
0	1107
0	1863
0	582
0	621
0	1111
0	0
0	7
0	4240
0	2
0	54
0	1
0	41
0	0
0	1401
0	1083
0	8
0	579
0	22
0	115
0	56
0	23
0	1640
0	5
0	9506
0	469
0	807
0	2185
0	0
0	224
0	296
0	9
0	0
0	1
0	61
0	0
0	696
0	41
0	3
0	4
0	3
0	2
0	927
0	424
0	62
0	21
0	42
0	90
0	67
0	174
0	0
0	0
0	1998
0	0
0	338
0	357
0	2180
0	67
0	881
0	4
0	111
0	0
0	0
0	0
0	332
0	1024
0	507
0	0
0	8321
0	67
0	3
0	0
0	195
0	1
0	1235
0	1077
0	13
0	167
0	187
0	3
0	166
0	0
0	0
0	878
0	15
0	67
0	0
0	6
0	36
0	0
0	0
0	0
0	0
0	10
0	9038
0	0
0	0
0	824
0	2
0	899
0	0
0	258
0	8371
0	12
0	25
0	593
0	431
0	0
0	0
0	0
0	0
0	25
0	7
0	0
0	4060
0	27
0	0
0	2907
0	0
0	2433
0	2530
0	0
0	395
0	5114
0	17
0	50
0	450
0	11
0	204
0	0
0	5
0	0
0	0
0	0
0	0
0	424
0	4460
0	15
0	1093
0	0
0	0
0	0
0	10
0	0
0	1894
0	926
0	807
0	1
0	428
0	664
0	267
0	1
0	2
0	756
0	127
0	7
0	470
0	0
0	24
0	27
0	23
0	0
0	0
0	183
0	2
0	15
0	292
0	23
0	111
0	815
0	358
0	0
0	1991
0	0
0	509
0	6
0	15
0	495
0	812
0	688
0	1978
0	3
0	191
0	60
0	46
0	0
0	186
0	81
0	524
0	234
0	2
0	0
0	75
0	0
0	0
0	0
0	0
0	1
0	2497
0	589
0	114
0	2063
0	1424
0	6
0	267
0	6055
0	16
0	35
0	13
0	0
0	0
0	245
0	0
0	200
0	51
0	60
0	562
0	0
0	10
0	0
0	0
0	9
0	1
0	42
0	0
0	45
0	124
0	336
0	76
0	0
0	87
0	79
0	0
0	0
0	67
0	73
0	0
0	167
0	8913
0	587
0	1189
0	0
0	1276
0	0
0	168
0	0
0	174
0	0
0	76
0	0
0	197
0	0
0	0
0	265
0	606
0	929
0	13
0	272
0	6
0	7
0	730
0	6072
0	13
0	9
0	2
0	219
0	46
0	0
0	2788
0	8
0	351
0	1
0	13
0	0
0	156
0	0
0	784
0	2
0	0
0	574
0	155
0	11
0	4
0	36
0	16
0	1
0	37
0	1558
0	21
0	3572
0	180
0	79
0	3
0	428
0	242
0	961
0	455
0	117
0	398
0	808
0	0
0	1
0	3211
0	609
0	0
0	3
0	9
0	5372
0	38
0	0
0	9054
0	0
0	0
0	152
0	259
0	945
0	318
0	2
0	3296
0	2
0	0
0	5751
0	60
0	249
0	0
0	95
0	240
0	0
0	7
0	6
0	0
0	9
0	0
0	0
0	0
0	81
0	0
0	110
0	0
0	0
0	262
0	0
0	15
0	125
0	3363
0	253
0	0
0	125
0	0
0	10
0	1
0	134
0	0
0	6000
0	190
0	1342
0	81
0	856
0	81
0	12
0	57
0	29
0	224
0	74
0	80
0	122
0	0
0	19
0	96
0	19
0	4151
0	164
0	49
0	0
0	22
0	50
0	25
0	58
0	45
0	0
0	21
0	3
0	594
0	402
0	187
0	132
0	1026
0	66
0	218
0	376
0	918
0	3
0	1133
0	314
0	40
0	11273
0	0
0	4881
0	0
0	9
0	599
0	120
0	79
0	286
0	1485
0	404
0	50
0	3157
0	0
0	0
0	141
0	2
0	0
0	0
0	0
0	533
0	103
0	276
0	4526
0	77
0	58
0	70
0	13
0	0
0	5
0	75
0	1736
