UniqueCount	AmbigCount
0	24356858
0	34821798
0	12874700
0	99311
0	207025
0	7738695
0	2835
0	1480
0	413
0	299
0	199
0	138
0	84
0	273
0	145
0	10
0	1545
0	1
0	35
0	0
0	81
0	5
0	20
0	466
0	44
0	102
0	17
0	2
0	0
0	2291
0	0
0	7
0	0
0	130
0	505
0	856
0	0
0	70
0	145
0	2011
0	504
0	1753
0	0
0	674
0	36
0	1
0	249
0	805
0	0
0	866
0	11682
0	121
0	14
0	182
0	549
0	169
0	0
0	150
0	17
0	40
0	0
0	0
0	75
0	4979
0	2026
0	657
0	1195
0	0
0	10
0	630
0	6
0	276
0	7
0	25
0	0
0	623
0	1309
0	14
0	451
0	0
0	75
0	42
0	18
0	1873
0	1
0	19279
0	341
0	1068
0	325
0	0
0	112
0	136
0	3
0	0
0	0
0	1
0	0
0	141
0	245
0	2
0	4
0	0
0	2
0	96
0	25
0	46
0	13
0	57
0	230
0	57
0	121
0	0
0	0
0	1256
0	0
0	237
0	391
0	2020
0	150
0	78
0	35
0	139
0	0
0	0
0	0
0	174
0	348
0	770
0	0
0	18918
0	114
0	15
0	0
0	83
0	1
0	1518
0	853
0	40
0	410
0	21
0	14
0	71
0	0
0	0
0	2685
0	3
0	13
0	0
0	1
0	51
0	1
0	0
0	0
0	0
0	1
0	7931
0	0
0	0
0	960
0	23
0	1435
0	0
0	19
0	1211
0	54
0	6
0	17
0	132
0	0
0	0
0	0
0	0
0	35
0	2
0	0
0	1679
0	30
0	0
0	449
0	0
0	2802
0	1296
0	0
0	234
0	2635
0	10
0	344
0	806
0	16
0	451
0	0
0	12
0	0
0	0
0	0
0	0
0	125
0	521
0	1
0	501
0	0
0	0
0	0
0	5
0	0
0	2319
0	433
0	21
0	4
0	994
0	241
0	149
0	2
0	2
0	9210
0	139
0	17
0	246
0	0
0	7
0	65
0	33
0	0
0	0
0	171
0	8
0	5
0	361
0	4
0	125
0	192
0	70
0	0
0	936
0	0
0	1309
0	25
0	3
0	197
0	243
0	1633
0	696
0	0
0	234
0	83
0	16
0	0
0	270
0	92
0	61
0	525
0	5
0	0
0	610
0	0
0	6
0	0
0	0
0	4
0	962
0	475
0	255
0	168
0	96
0	4
0	3
0	7396
0	1
0	0
0	21
0	0
0	0
0	81
0	0
0	107
0	2
0	35
0	205
0	0
0	2
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	147
0	598
0	32
0	1
0	78
0	17
0	0
0	3
0	133
0	34
0	0
0	21
0	24281
0	381
0	552
0	1
0	4042
0	9
0	144
0	5
0	169
0	0
0	50
0	0
0	612
0	0
0	0
0	43
0	1727
0	27
0	21
0	939
0	1
0	10
0	1123
0	1404
0	2
0	19
0	0
0	563
0	81
0	0
0	31
0	0
0	486
0	1
0	6
0	0
0	156
0	0
0	1733
0	0
0	1
0	3456
0	419
0	139
0	6
0	2
0	90
0	2
0	21
0	955
0	16
0	1399
0	20
0	507
0	0
0	335
0	1655
0	694
0	654
0	302
0	2
0	148
0	3
0	0
0	2277
0	36
0	0
0	9
0	9
0	5842
0	119
0	0
0	7944
0	0
0	0
0	503
0	0
0	3855
0	163
0	0
0	79
0	0
0	0
0	1504
0	57
0	2212
0	0
0	29
0	240
0	0
0	9
0	9
0	0
0	17
0	0
0	0
0	0
0	127
0	3
0	241
0	0
0	0
0	262
0	0
0	51
0	1
0	943
0	81
0	0
0	86
0	0
0	2
0	3
0	358
0	0
0	4383
0	46
0	1804
0	158
0	1625
0	26
0	11
0	0
0	23
0	71
0	132
0	69
0	41
0	0
0	10
0	2144
0	21
0	2191
0	95
0	22
0	0
0	27
0	117
0	28
0	21
0	66
0	0
0	37
0	9
0	504
0	295
0	98
0	7
0	5576
0	20
0	559
0	428
0	552
0	12
0	1215
0	114
0	0
0	6847
0	0
0	334
0	0
0	18
0	188
0	72
0	120
0	261
0	1903
0	494
0	23
0	3261
0	2
0	0
0	172
0	0
0	0
0	0
0	1
0	462
0	11
0	323
0	57
0	55
0	19
0	19
0	61
0	2
0	23
0	1691
0	2362
0	0
0	47
0	72
0	11
0	0
0	26
0	12
0	0
0	276
0	11
0	4
0	1
0	0
0	80
0	296
0	7
0	93
0	1
0	110
0	1720
0	246
0	0
0	0
0	0
0	215
0	237
0	27
0	4
0	54
0	341
0	359
0	5
0	0
0	0
0	12
0	27
0	49
0	6
0	22
0	0
0	48
0	0
0	453
0	342
0	27
0	240
0	533
0	37
0	174
0	1495
0	1026
0	1758
0	20
0	10
0	40
0	0
0	1
0	525
0	162
0	28
0	157
0	261
0	597
0	557
0	0
0	17
0	209
0	726
0	3
0	204
0	0
0	50
0	11
0	0
0	43
0	1
0	160
0	126
0	215
0	0
0	0
0	58
0	6
0	5
0	1
0	137
0	1
0	3
0	0
0	210
0	11
0	419
0	0
0	1
0	89
0	0
0	13
0	22
0	0
0	868
0	0
0	0
0	0
0	119
0	0
0	0
0	519
0	0
0	6
0	32
0	10
0	138
0	0
0	0
0	23
0	0
0	91
0	212
0	0
0	4435
0	0
0	0
0	202
0	0
0	24
0	0
0	781
0	0
0	960
0	34
0	387
0	177
0	39
0	0
0	124
0	30
0	0
0	505
0	687
0	245
0	8
0	9954
0	556
0	3
0	227
0	3183
0	15
0	2987
0	16
0	10
0	390
0	0
0	0
0	20
0	25
0	232
0	67
0	185
0	0
0	7
0	1
0	2
0	49
0	8
0	410
0	5988
0	0
0	0
0	2418
0	152
0	1
0	88
0	0
0	7
0	2
0	1
0	0
0	346
0	0
0	0
0	18
0	13
0	145
0	0
0	0
0	378
0	2906
0	117
0	4
0	0
0	50984
0	60
0	52
0	258
0	485
0	11
0	6
0	4062
0	1698
0	295
0	261
0	0
0	0
0	582
0	119
0	2145
0	0
0	331
0	39
0	11
0	3
0	0
0	38
0	5
0	516
0	17
0	1
0	8294
0	0
0	3
0	513
0	50
0	48
0	24
0	109
0	0
0	0
0	0
0	23
0	0
0	58
0	3
0	0
0	36
0	92
0	1590
0	81
0	5
0	6510
0	6
0	201
0	15
0	203
0	119
0	128
0	11
0	2
0	173
0	1806
0	16
0	21
0	3
0	0
0	239
0	261
0	1688
0	96
0	367
0	1
0	288
0	0
0	2816
0	4
0	60
0	0
0	302
0	112
0	0
0	109
0	16
0	30
0	0
0	2
0	0
0	0
0	1
0	162
0	148
0	940
0	434
0	0
0	522
0	247
0	79
0	646
0	0
0	0
0	5
0	0
0	129
0	1047
0	127
0	184
0	961
0	1
0	631
0	0
0	25
0	0
0	20
0	4
0	22
0	30
0	0
0	25
0	8
0	118
0	10
0	235
0	946
0	33
0	642
0	265
0	78
0	1404
0	10
0	12
0	6
0	121
0	2
0	92
0	3
0	5
0	88
0	705
0	14
0	2715
0	4502
0	2
0	12
0	43
0	46
0	201
0	0
0	38
0	0
0	0
0	43
0	316
0	637
0	211
0	4099
0	135
0	351
0	1830
0	247
0	1
0	0
0	251
0	160
0	2
0	158
0	0
0	3
0	624
0	0
0	0
0	93
0	0
0	0
0	2362
0	1980
0	591
0	34
0	153
0	0
0	2255
0	1299
0	26
0	41
0	0
0	33
0	28
0	258
0	13
0	15
0	2
0	0
0	8
0	0
0	45
0	77
0	54
0	80
0	73
0	949
0	191
0	8859
0	636
0	15
0	0
0	191
0	126
0	5
0	0
0	753
0	59
0	27
0	573
0	0
0	2
0	294
0	0
0	47
0	13
0	127
0	1
0	0
0	34
0	20
0	1652
0	324
0	8
0	17
0	1351
0	1
0	80
0	0
0	21
0	26
0	468
0	27
0	2
0	97
0	0
0	1
0	10804
0	613
0	44
0	78
0	0
0	320
0	0
0	27
0	48
0	0
0	2
0	74
0	19
0	158
0	2
0	0
0	728
0	23
0	243
0	372
0	22
0	259
0	0
0	2
0	141
0	0
0	1824
0	0
0	662
0	223
0	1
0	55
0	8033
0	873
0	33
0	171
0	90
0	3
0	130
0	0
0	111
0	100
0	11
0	0
0	2
0	31
0	0
0	3
0	788
0	0
0	1
0	56
0	36
0	279
0	0
0	0
0	270
0	391
0	240
0	1
0	1
0	49
0	116
0	0
0	271
0	2
0	274
0	321
0	8
0	711
0	210
0	0
0	294
0	118
0	37
0	1
0	0
0	362
0	84
0	151
0	9
0	140
0	235
0	1306
0	6589
0	60
0	12
0	9
0	3
0	0
0	40
0	0
0	0
0	37
0	819
0	0
0	0
0	46
0	1
0	79
0	672
0	0
0	0
0	1
0	131
0	0
0	36
0	0
0	9
0	10
0	105
0	0
0	0
0	0
0	571
0	0
0	54
0	15
0	701
0	77
0	385
0	880
0	0
0	0
0	84
0	0
0	47
0	0
0	0
0	71
0	0
0	407
0	0
0	2
0	2
0	4
0	435
0	0
0	0
0	793
0	38
0	0
0	647
0	211
0	65
0	1162
0	2245
0	0
0	255
0	144
0	60
0	354
0	4
0	453
0	2653
0	106
0	0
0	36
0	34
0	340
0	28
0	5
0	48
0	5920
0	21
0	1182
0	3
0	59
0	1075
0	1081
0	3
0	48
0	0
0	0
0	0
0	186
0	689
0	9
0	0
0	0
0	95
0	101
0	5269
0	0
0	145
0	7
0	10
0	14
0	615
0	103
0	0
0	7
0	5230
0	640
0	1
0	0
0	114
0	0
0	616
0	26
0	33
0	5897
0	1
0	0
0	372
0	4
0	19
0	25
0	1627
0	13
0	0
0	778
0	1526
0	164
0	1499
0	1463
0	15
0	0
0	179
0	233
0	9
0	3
0	17
0	26
0	9127
0	207
0	1841
0	0
0	0
0	0
0	938
0	10
0	26
0	12
0	4
0	480
0	0
0	489
0	1
0	38
0	5
0	59
0	169
0	0
0	229
0	290
0	14
0	18
0	16
0	64
0	40
0	0
0	0
0	24
0	243
0	79
0	770
0	0
0	925
0	4
0	3
0	18
0	0
0	9
0	196
0	579
0	181
0	0
0	51
0	1
0	44
0	7
0	0
0	1
0	0
0	5
0	1
0	85
0	1626
0	0
0	2374
0	0
0	0
0	6
0	0
0	0
0	27
0	600
0	154
0	21683
0	3003
0	0
0	11
0	563
0	24
0	0
0	124
0	97
0	273
0	20581
0	8
0	88
0	423
0	3543
0	2
0	187
0	0
0	13
0	0
0	0
0	0
0	0
0	1
0	456
0	8
0	2031
0	1186
0	4
0	1
0	0
0	103
0	0
0	0
0	0
0	2
0	0
0	1251
0	0
0	8
0	160
0	750
0	22
0	629
0	1
0	668
0	9
0	30
0	0
0	812
0	2344
0	1411
0	34
0	669
0	0
0	0
0	0
0	179
0	0
0	0
0	53
0	0
0	1
0	17
0	13
0	49
0	9
0	173
0	0
0	0
0	12
0	12
0	24
0	1737
0	0
0	1474
0	1314
0	7956
0	0
0	38
0	34
0	1
0	0
0	0
0	39
0	17584
0	1
0	2
0	0
0	688
0	317
0	0
0	1884
0	2021
0	152
0	9989
0	0
0	898
0	3
0	0
0	340
0	12
0	26
0	288
0	13
0	497
0	20
0	12
0	583
0	1
0	24
0	46
0	138
0	248
0	0
0	0
0	24
0	0
0	1
0	132
0	0
0	50
0	6401
0	545
0	312
0	738
0	13
0	11
0	11
0	27
0	37
0	168
0	4558
0	24
0	2
0	659
0	4477
0	2
0	98
0	102
0	114
0	6
0	161
0	4
0	0
0	282
0	5
0	0
0	0
0	8574
0	0
0	0
0	1
0	2
0	5
0	0
0	11
0	3
0	91
0	0
