UniqueCount	AmbigCount
0	23405643
0	42361413
0	16967889
0	75422
0	174300
0	11262940
0	2652
0	2804
0	335
0	303
0	251
0	146
0	93
0	225
0	304
0	14
0	970
0	1
0	174
0	0
0	44
0	1230
0	59
0	402
0	306
0	75
0	227
0	1
0	0
0	399
0	0
0	6
0	10
0	93
0	1044
0	494
0	0
0	674
0	336
0	4615
0	354
0	1516
0	0
0	1040
0	50
0	0
0	236
0	1048
0	0
0	4641
0	5630
0	266
0	8
0	366
0	430
0	262
0	1
0	204
0	6
0	27
0	0
0	0
0	1004
0	1852
0	530
0	596
0	1020
0	1
0	5
0	4088
0	4
0	64
0	0
0	52
0	0
0	1468
0	1061
0	3
0	508
0	16
0	98
0	50
0	29
0	1544
0	5
0	9497
0	507
0	767
0	2142
0	1
0	216
0	291
0	14
0	0
0	1
0	72
0	0
0	661
0	36
0	3
0	3
0	0
0	0
0	931
0	467
0	71
0	13
0	50
0	90
0	64
0	187
0	0
0	0
0	1972
0	0
0	403
0	358
0	2295
0	67
0	1009
0	4
0	107
0	0
0	0
0	0
0	326
0	967
0	452
0	0
0	8449
0	87
0	1
0	0
0	180
0	0
0	1170
0	1050
0	9
0	175
0	179
0	3
0	110
0	0
0	0
0	947
0	8
0	46
0	0
0	4
0	56
0	0
0	0
0	0
0	0
0	6
0	8677
0	0
0	2
0	805
0	4
0	880
0	0
0	256
0	8433
0	13
0	26
0	564
0	469
0	0
0	0
0	0
0	0
0	33
0	13
0	1
0	3988
0	16
0	0
0	2731
0	0
0	2364
0	2599
0	0
0	417
0	4906
0	13
0	46
0	461
0	12
0	194
0	0
0	8
0	0
0	0
0	0
0	1
0	464
0	4457
0	23
0	1177
0	1
0	0
0	2
0	13
0	1
0	1722
0	892
0	794
0	0
0	408
0	606
0	244
0	1
0	3
0	771
0	163
0	4
0	523
0	0
0	15
0	31
0	22
0	0
0	0
0	221
0	2
0	15
0	311
0	28
0	105
0	873
0	387
0	0
0	1940
0	0
0	461
0	8
0	13
0	461
0	766
0	655
0	1924
0	4
0	214
0	69
0	42
0	0
0	182
0	107
0	537
0	219
0	4
0	0
0	104
0	0
0	1
0	2
0	0
0	1
0	2522
0	602
0	126
0	2035
0	1429
0	6
0	255
0	5950
0	15
0	26
0	16
0	0
0	0
0	218
0	0
0	201
0	57
0	74
0	585
0	0
0	10
0	0
0	0
0	11
0	0
0	27
0	0
0	55
0	138
0	309
0	93
0	0
0	65
0	64
0	0
0	0
0	107
0	75
0	0
0	142
0	8809
0	597
0	1159
0	0
0	1361
0	1
0	133
0	1
0	201
0	2
0	77
0	0
0	172
0	1
0	0
0	309
0	624
0	848
0	13
0	274
0	7
0	15
0	725
0	6173
0	12
0	10
0	2
0	189
0	44
0	0
0	2800
0	16
0	334
0	0
0	10
0	0
0	147
0	0
0	685
0	1
0	1
0	576
0	163
0	5
0	5
0	21
0	11
0	0
0	23
0	1527
0	20
0	3435
0	171
0	76
0	5
0	417
0	209
0	1080
0	463
0	120
0	403
0	884
0	0
0	1
0	3289
0	693
0	0
0	2
0	10
0	5061
0	42
0	0
0	8850
0	0
0	0
0	121
0	202
0	929
0	341
0	4
0	3444
0	2
0	0
0	5454
0	47
0	211
0	0
0	95
0	228
0	0
0	5
0	7
0	0
0	3
0	0
0	0
0	0
0	64
0	0
0	110
0	0
0	0
0	244
0	0
0	22
0	139
0	3493
0	234
0	0
0	122
0	0
0	10
0	1
0	150
0	0
0	6171
0	167
0	1457
0	91
0	799
0	79
0	12
0	52
0	35
0	277
0	54
0	72
0	95
0	0
0	13
0	101
0	20
0	4103
0	132
0	44
0	0
0	15
0	52
0	34
0	65
0	49
0	1
0	25
0	4
0	626
0	425
0	208
0	118
0	961
0	53
0	208
0	379
0	920
0	2
0	1108
0	295
0	32
0	11196
0	0
0	4691
0	0
0	10
0	656
0	128
0	71
0	325
0	1505
0	387
0	48
0	3126
0	0
0	0
0	148
0	3
0	0
0	2
0	0
0	502
0	135
0	304
0	4598
0	88
0	46
0	52
0	8
0	0
0	2
0	84
0	1666
0	2
0	467
0	76
0	53
0	0
0	55
0	2
0	1
0	454
0	51
0	0
0	2
0	0
0	61
0	337
0	81
0	533
0	0
0	182
0	1659
0	6
0	152
0	0
0	1
0	279
0	225
0	3
0	9
0	58
0	254
0	735
0	13
0	0
0	0
0	12
0	3423
0	81
0	1341
0	8
0	0
0	108
0	0
0	442
0	355
0	109
0	230
0	24
0	205
0	277
0	3100
0	1894
0	5472
0	27
0	6
0	1780
0	1
0	0
0	349
0	1878
0	373
0	143
0	208
0	684
0	312
0	0
0	41
0	87
0	19362
0	2
0	339
0	3
0	123
0	3
0	0
0	52
0	4
0	17
0	2210
0	139
0	0
0	0
0	35
0	4
0	4
0	2
0	72
0	0
0	3
0	10
0	293
0	71
0	8800
0	1
0	1
0	57
0	0
0	54
0	17
0	2
0	36053
0	0
0	0
0	0
0	220
0	2
0	5
0	303
0	0
0	0
0	83
0	109
0	186
0	0
0	1
0	36
0	0
0	4
0	190
0	0
0	361
0	0
0	1
0	261
0	0
0	28
0	0
0	826
0	0
0	4107
0	6
0	368
0	214
0	207
0	6
0	187
0	275
0	0
0	1820
0	681
0	236
0	11
0	4705
0	319
0	8
0	4320
0	9149
0	14
0	3570
0	6
0	7
0	750
0	0
0	0
0	13
0	527
0	284
0	194
0	332
0	2
0	2
0	5
0	0
0	70
0	7
0	1304
0	2134
0	13
0	0
0	3200
0	145
0	0
0	71
0	9
0	444
0	1
0	1
0	2
0	1875
0	107
0	3
0	791
0	155
0	2124
0	0
0	1
0	294
0	2170
0	91
0	5
0	0
0	33780
0	182
0	265
0	240
0	385
0	129
0	1
0	2180
0	2593
0	252
0	46
0	0
0	0
0	668
0	40
0	1989
0	0
0	1353
0	44
0	50
0	3
0	0
0	49
0	78
0	391
0	49
0	1
0	3484
0	38
0	47
0	322
0	71
0	9
0	993
0	30
0	0
0	0
0	0
0	37
0	0
0	400
0	26
0	0
0	48
0	56
0	596
0	315
0	18
0	9201
0	74
0	979
0	1
0	417
0	177
0	15
0	26
0	1
0	1108
0	1716
0	19
0	216
0	5
0	0
0	70
0	2235
0	988
0	381
0	3113
0	1
0	4426
0	26
0	7094
0	0
0	575
0	1
0	138
0	65
0	7
0	131
0	117
0	240
0	0
0	3443
0	1
0	0
0	612
0	24
0	241
0	243
0	881
0	0
0	460
0	405
0	10
0	456
0	0
0	1
0	5
0	0
0	169
0	4394
0	368
0	140
0	2249
0	584
0	30
0	0
0	74
0	0
0	333
0	3
0	8
0	9
0	0
0	3
0	0
0	616
0	27
0	461
0	1725
0	132
0	1852
0	2244
0	4116
0	989
0	107
0	146
0	1
0	119
0	5
0	133
0	1
0	7
0	224
0	327
0	4
0	1156
0	1897
0	0
0	22
0	15
0	6
0	66
0	7
0	7
0	15
0	0
0	458
0	509
0	517
0	373
0	6113
0	217
0	369
0	2373
0	325
0	0
0	0
0	28
0	133
0	21
0	169
0	0
0	1
0	29
0	0
0	0
0	104
0	0
0	0
0	4707
0	4521
0	726
0	4
0	301
0	0
0	3555
0	2021
0	4
0	36
0	0
0	178
0	26
0	487
0	140
0	442
0	0
0	0
0	20
0	0
0	230
0	61
0	128
0	418
0	167
0	447
0	193
0	10470
0	1631
0	99
0	0
0	94
0	137
0	6
0	2
0	1078
0	126
0	40
0	284
0	0
0	14
0	322
0	0
0	2097
0	508
0	441
0	7
0	0
0	291
0	0
0	255
0	750
0	12
0	11
0	3809
0	67
0	91
0	8
0	11
0	21
0	2270
0	1607
0	3
0	1042
0	0
0	2
0	5169
0	10
0	94
0	30
0	0
0	171
0	0
0	169
0	70
0	0
0	2
0	61
0	10
0	196
0	286
0	0
0	1044
0	12
0	508
0	438
0	477
0	194
0	8
0	19
0	30
0	0
0	675
0	0
0	645
0	167
0	1
0	1090
0	7094
0	594
0	86
0	721
0	313
0	4
0	190
0	0
0	2057
0	96
0	117
0	0
0	0
0	74
0	0
0	1
0	909
0	0
0	0
0	19
0	52
0	245
0	0
0	0
0	225
0	207
0	612
0	2
0	21
0	94
0	80
0	0
0	141
0	1
0	871
0	12997
0	8
0	3680
0	25
0	0
0	2410
0	167
0	141
0	0
0	1
0	285
0	209
0	108
0	1143
0	170
0	276
0	743
0	687
0	9
0	11
0	27
0	151
0	0
0	7
0	1
0	0
0	39
0	1056
0	1
0	0
0	213
0	0
0	135
0	591
0	0
0	0
0	0
0	55
0	0
0	6227
0	0
0	159
0	15
0	285
0	0
0	0
0	0
0	1901
0	0
0	104
0	14
0	2157
0	134
0	814
0	363
0	0
0	0
0	41
0	0
0	63
0	0
0	0
0	252
0	1
0	266
0	0
0	7
0	10
0	37
0	1129
0	0
0	0
0	381
0	4
0	0
0	96
0	370
0	43
0	1292
0	1862
0	0
0	606
0	126
0	422
0	952
0	18
0	370
0	3348
0	41
0	1
0	99
0	1293
0	153
0	140
0	185
0	5047
0	2558
0	50
0	1004
0	0
0	4
0	916
0	1288
0	5
0	1239
0	0
0	17
0	0
0	46
0	99
0	205
0	3
0	0
0	949
0	1019
0	1867
0	0
0	176
0	6
0	88
0	67
0	619
0	167
0	0
0	27
0	22490
0	461
0	0
0	0
0	251
0	0
0	1006
0	44
0	87
0	6726
0	0
0	19
0	891
0	4
0	4
0	5
0	751
0	108
0	2
0	384
0	5412
0	485
0	590
0	852
0	11
0	0
0	348
0	108
0	1010
0	0
0	7
0	68
0	6888
0	1031
0	941
0	0
0	0
0	1
0	2286
0	3
0	27
0	1451
0	2
0	579
0	0
0	1358
0	58
0	1763
0	1345
0	231
0	247
0	0
0	84
0	1916
0	23
0	20
0	20
0	125
0	399
0	0
0	0
0	26
0	71
0	64
0	599
0	0
0	1101
0	3
0	2
0	1
0	0
0	124
0	315
0	2257
0	98
0	0
0	78
0	0
0	98
0	30
0	4
0	0
0	0
0	1
0	0
0	662
0	2617
0	125
0	2015
0	23
0	0
0	6
0	1
0	0
0	3
0	277
0	557
0	15649
0	364
0	5
0	8
0	172
0	37
0	0
0	12
0	81
0	282
0	8661
0	450
0	89
0	175
0	7197
0	0
0	614
0	0
0	2
0	0
0	0
0	0
0	1
0	13
0	741
0	29
0	2150
0	9482
0	5
0	0
0	0
0	4
0	0
0	0
0	12
0	8
0	0
0	660
0	0
0	35
0	311
0	966
0	39
0	234
0	0
0	179
0	13
0	28
0	151
0	1587
0	3120
0	2086
0	166
0	1084
0	0
0	0
0	0
0	106
0	0
0	2
0	63
0	0
0	476
0	97
0	38
0	703
0	1
0	558
0	0
0	1
0	17
0	3
0	131
0	3148
0	0
0	405
0	647
0	3152
0	0
0	2
0	4
0	3
0	0
0	42
0	45
0	7698
0	0
0	0
0	1
0	1037
0	765
0	0
0	958
0	3602
0	240
0	5226
0	0
0	2480
0	170
0	0
0	73
0	0
0	3863
0	362
0	54
0	30
0	21
0	18
0	214
0	34
0	90
0	105
0	90
